gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,KO,cell_type,stimulation
TNFAIP3,1244.0097685496,-0.393544858265484,0.0942369027128919,-4.17612259036657,2.96520060987218e-05,0.00022748693807178,MED12,Teff,Stimulated
YBX1,12529.8618051086,-0.0835270982455616,0.0278917656918211,-2.99468664581729,0.00274726915824105,0.0125829424962408,MED12,Teff,Stimulated
ZBTB32,1146.2955763363,-0.515003510349705,0.0978897071584342,-5.26105885183795,1.43228177253424e-07,1.75572192867929e-06,MED12,Teff,Stimulated
ZEB1,1667.18059900798,-0.121073476821587,0.0459433881238985,-2.63527531959726,0.00840690622443095,0.0325593554788468,MED12,Teff,Stimulated
ZNF217,784.298015193371,0.192359061952646,0.0549958614029655,3.49770068229668,0.00046928749559407,0.00270189559205318,MED12,Teff,Stimulated
BCL11B,270.560118032289,-0.51477416384672,0.110548352901253,-4.6565520908895,3.21548950455572e-06,0.00019648693312944,MED12,Treg,Resting
CBFB,103.0579373254,-0.482423055685093,0.160275771825001,-3.00995621603889,0.00261285352155582,0.036650135843264,MED12,Treg,Resting
CEBPB,99.9784569525122,0.421941347138865,0.144698800902595,2.9159975376914,0.0035455329898983,0.0448580209118411,MED12,Treg,Resting
DNMT1,201.393581408182,-0.506460715204274,0.136465617119516,-3.71126973881426,0.00020622220741337,0.00535991112842737,MED12,Treg,Resting
ETS1,1061.71135870842,-1.07974739956981,0.0907650319185616,-11.8960724934092,1.24049105210923e-32,7.12538060331543e-29,MED12,Treg,Resting
FOXO1,298.475181914901,-0.588695461093969,0.110050523238963,-5.34931996475545,8.82853361700326e-08,8.45184951601112e-06,MED12,Treg,Resting
FOXP3,947.572608147923,-0.693109474745103,0.141823620311878,-4.88712298572633,1.02320181254407e-06,7.16740391616234e-05,MED12,Treg,Resting
IKZF1,485.023280783184,-0.40987909460927,0.0787946251351954,-5.20186616670872,1.972972875436e-07,1.691456148732e-05,MED12,Treg,Resting
IKZF3,122.839470423966,0.666346261252196,0.188655307510402,3.53208330073329,0.00041229945582541,0.00910864643946614,MED12,Treg,Resting
IL2RA,908.809139488806,-1.35470096186751,0.148987925233347,-9.09268962397959,9.66187579560559e-20,1.10995629139917e-16,MED12,Treg,Resting
IRF1,1030.54185745502,-0.654543964681056,0.134622707946083,-4.86206208942998,1.16169169457042e-06,7.96266673861912e-05,MED12,Treg,Resting
KLF2,1617.4503469224,-1.55377685405227,0.177615113563068,-8.74799910256824,2.17168992880003e-18,1.78202670728963e-15,MED12,Treg,Resting
KLF3,198.35816014624,-0.833715722813751,0.131768906416845,-6.32710512278466,2.49803183963302e-10,4.78289829561736e-08,MED12,Treg,Resting
KLF6,375.869176056091,-0.540660558708389,0.0947183736069413,-5.7080853283229,1.14254141379712e-08,1.44236436941772e-06,MED12,Treg,Resting
MED12,30.3508895107059,-4.13816934320737,0.746396345649598,-5.54419828999279,2.9530403896258e-08,3.3588641580219e-06,MED12,Treg,Resting
MYC,186.82846613418,-2.65433704201331,0.25407060026373,-10.4472419841495,1.50848257887425e-25,2.88824131101789e-22,MED12,Treg,Resting
SS18,82.0062329665801,0.473676076946834,0.14109130153741,3.35723089790365,0.00078727337450568,0.0150988078216846,MED12,Treg,Resting
STAT5A,172.285971142053,-0.504192087897582,0.125269745154868,-4.0248512302333,5.70113454389883e-05,0.00197868983807582,MED12,Treg,Resting
TFDP1,134.899950501872,-0.544150864108995,0.153070345931826,-3.5549071297673,0.00037811261857862,0.00848390187935788,MED12,Treg,Resting
TNFAIP3,315.915422123075,-0.746196447628941,0.12741452611139,-5.8564472231101,4.7287376669207e-09,6.70663436019567e-07,MED12,Treg,Resting
YBX1,989.477644363938,-0.358694976050113,0.108787037485162,-3.29722165748872,0.00097646405934919,0.0178909395754443,MED12,Treg,Resting
ZNF217,172.610272534307,0.431477291292266,0.105970305946959,4.07168109440234,4.66750536409892e-05,0.00166007125767085,MED12,Treg,Resting
ABCF1,883.107664305893,-0.208298284055566,0.0648635246190685,-3.21133156545012,0.00132121397171412,0.00859915374954328,MED12,Treg,Stimulated
ATF4,1034.6918729937,-0.355559253926918,0.0888707595695243,-4.00085760096111,6.31133311015065e-05,0.00066919367251386,MED12,Treg,Stimulated
BATF,3917.7332136561,-0.691263719248335,0.135163288714642,-5.11428603004576,3.14929844532773e-07,7.33881971047584e-06,MED12,Treg,Stimulated
BCL11B,682.479924193471,-0.396751145849651,0.101102227110736,-3.92425723139702,8.69977398240486e-05,0.00087906222446,MED12,Treg,Stimulated
BPTF,1167.65456160995,0.178200335241169,0.0555331386920376,3.20890083719903,0.00133243437797764,0.00864868889232843,MED12,Treg,Stimulated
CEBPZ,628.932011861257,-0.368874592044644,0.0881062781328451,-4.18670042432687,2.83039004891994e-05,0.00033916959338031,MED12,Treg,Stimulated
CIC,95.644765969972,0.352144114050333,0.132210268785532,2.6635156049911,0.00773288251323044,0.0366240344897277,MED12,Treg,Stimulated
DNMT1,1909.62686327636,-0.211626218362818,0.0491785499580691,-4.30322200518835,1.68332024409985e-05,0.00021823418000481,MED12,Treg,Stimulated
ERF,169.329888408521,0.298464455219244,0.109855536880065,2.71688131245577,0.0065900235043968,0.0320315480448242,MED12,Treg,Stimulated
ETS1,3062.10045049807,-1.06771413071093,0.0904149110655209,-11.8090491726214,3.50502519186621e-32,7.31598901119389e-29,MED12,Treg,Stimulated
FOXO1,802.408811280414,-0.427483908971437,0.0876202684795661,-4.8788244591048,1.06719991679514e-06,2.03828208945018e-05,MED12,Treg,Stimulated
FOXP1,910.694358125482,0.6557656265037,0.129920538526126,5.04743617862877,4.47778277872676e-07,9.83832844811679e-06,MED12,Treg,Stimulated
FOXP3,5551.82958303867,-0.879729094752888,0.130513833360863,-6.7405046047532,1.57837501563855e-11,1.16472915926742e-09,MED12,Treg,Stimulated
GATA3,2234.88521519931,-0.732196862052464,0.110257985412178,-6.64076038860394,3.12068999470663e-11,2.13067296788124e-09,MED12,Treg,Stimulated
IFNGR2,118.587996034211,0.590967867969057,0.164232738427114,3.59835605025443,0.00032023501656105,0.00266607055668011,MED12,Treg,Stimulated
IKZF1,2038.90941819687,-0.672480398740247,0.0934017446678954,-7.19986977899992,6.02700919210913e-13,6.29004509327904e-11,MED12,Treg,Stimulated
IKZF2,1041.56223576562,-0.511289474657199,0.170347889599397,-3.00144296392275,0.00268703371629391,0.0155036867195088,MED12,Treg,Stimulated
IL2RA,12841.4206426926,-0.996003496850732,0.111497926225951,-8.93293293036079,4.14861195296286e-19,1.44322307725572e-16,MED12,Treg,Stimulated
IL2RB,1586.52963824513,-0.761449060883051,0.168343586771446,-4.52318425362316,6.09161665145296e-06,9.10067596057047e-05,MED12,Treg,Stimulated
JAK3,629.788175203415,0.263462038985328,0.093551305116589,2.81623050215052,0.00485907905921703,0.0250869272559081,MED12,Treg,Stimulated
JUNB,4746.96427898961,-0.532105226803592,0.101432183766865,-5.24592103849995,1.55503496311711e-07,3.96983671478021e-06,MED12,Treg,Stimulated
KLF2,778.859800641878,-2.17174462169169,0.529143785374909,-4.10426179370692,4.05607951352983e-05,0.00046235467290188,MED12,Treg,Stimulated
MED11,357.144312279935,0.45562529287256,0.10669668938123,4.27028519361645,1.95223167986156e-05,0.00024733054767109,MED12,Treg,Stimulated
MED12,122.875465577624,-3.50840404043338,0.271869452760377,-12.9047379351061,4.23252952025521e-38,2.06138296068163e-34,MED12,Treg,Stimulated
MYB,715.052940269817,-0.716619790044681,0.138287265741015,-5.18210976408174,2.19390035447226e-07,5.31593334646671e-06,MED12,Treg,Stimulated
MYC,1053.74173978867,-1.9609006353795,0.189698584023305,-10.3369281614596,4.7966706845531e-25,3.89356418733363e-22,MED12,Treg,Stimulated
MYNN,352.720113848141,-0.271534352830149,0.105566017137283,-2.5721757833966,0.0101061564167664,0.0452324420787924,MED12,Treg,Stimulated
NFIL3,521.400094241536,0.697879184927729,0.204095914693701,3.41936871188764,0.00062766613126491,0.00463407268514994,MED12,Treg,Stimulated
PRDM1,985.047512982434,-0.665605200874723,0.177410808457753,-3.75177367523933,0.0001755879410314,0.00161251754016961,MED12,Treg,Stimulated
RUNX3,1202.93011000954,-0.523935576179141,0.0954973586293453,-5.48638814412341,4.10234981508335e-08,1.25659188989901e-06,MED12,Treg,Stimulated
SATB1,1766.78068358899,-1.06944210296793,0.146605051303269,-7.29471524658226,2.99291388484702e-13,3.44326494263778e-11,MED12,Treg,Stimulated
SS18,345.519950951797,0.625053541811663,0.0828480334100666,7.54457910567271,4.53750541132183e-14,6.0270446877112e-12,MED12,Treg,Stimulated
STAT6,322.273821430704,0.550198331883652,0.0790242793999084,6.96239606437068,3.34533396568592e-12,2.87521615133158e-10,MED12,Treg,Stimulated
TCF3,469.794567346385,-0.22156192424447,0.0863548659066934,-2.56571441479474,0.0102963562663037,0.0459078612776817,MED12,Treg,Stimulated
TFAP4,251.851819938955,-0.6662852547915,0.138606817944583,-4.80701645613053,1.53199384852112e-06,2.77372516985651e-05,MED12,Treg,Stimulated
TGIF2,510.031003078937,-0.380588237084571,0.0693817203024732,-5.48542520170122,4.12476061192192e-08,1.26081333265254e-06,MED12,Treg,Stimulated
TNFAIP3,1737.02637014722,-1.04263432600203,0.133742681713899,-7.7958233874241,6.39898344838026e-15,1.07466146165844e-12,MED12,Treg,Stimulated
YBX1,9945.64128014674,-0.16124388422707,0.0464017636233502,-3.47495163192308,0.00051094546952976,0.00393123973422823,MED12,Treg,Stimulated
ZBTB32,1196.11574171173,-1.30092054400153,0.106863015375565,-12.1737210898411,4.29066679875965e-34,1.04484887661129e-30,MED12,Treg,Stimulated
ZNF217,519.568446346643,0.418692087553109,0.0904860428558336,4.62714551701844,3.70740034256888e-06,5.96510698887659e-05,MED12,Treg,Stimulated
ETS1,1161.38939650216,-0.345442074680689,0.0675317734506088,-5.11525252529222,3.1332149437948e-07,3.70858714256439e-05,MED24,Teff,Resting
FOXP1,440.458448108376,0.299144316605818,0.0801170813588026,3.73383942016193,0.0001885827556412,0.00715149751004395,MED24,Teff,Resting
GATA3,675.749521385699,0.466378788786574,0.0800383749777521,5.8269397512907,5.645298101134e-09,1.22502968794608e-06,MED24,Teff,Resting
IKZF3,75.406367013577,0.713407745892325,0.178122917929959,4.0051429326621,6.19799924754185e-05,0.00286501598353828,MED24,Teff,Resting
IRF1,1575.07358335175,-0.663982459573533,0.11519307931234,-5.76408290790784,8.2103050407575e-09,1.68786586785257e-06,MED24,Teff,Resting
IRF4,117.52081916413,0.533791159729862,0.148800246916793,3.5873002282607,0.00033411953893866,0.0114479905183722,MED24,Teff,Resting
MYC,243.622027261671,-0.988828827649691,0.180397931862628,-5.48137563130535,4.220313508927e-08,6.59381782634754e-06,MED24,Teff,Resting
STAT5A,238.388607770304,-0.341481914252874,0.105184247229636,-3.24651193735653,0.00116828548470591,0.0299234301853198,MED24,Teff,Resting
TFAP4,48.5871441277036,-0.999229325337695,0.214149686079937,-4.66603217417142,3.07071639565346e-06,0.00026360919211917,MED24,Teff,Resting
TNFAIP3,334.941748893679,-0.396706033784607,0.114360684564504,-3.46890223065121,0.00052258959472288,0.0160727161967527,MED24,Teff,Resting
ZNF217,358.90629862352,0.259000786624955,0.0806888029695173,3.20987270963482,0.00132793764180061,0.0327250752610295,MED24,Teff,Resting
BATF,2790.38579210608,0.158805957978685,0.0471218358910183,3.3701139816786,0.00075137097153334,0.0119209643849207,MED24,Teff,Stimulated
BCL11B,577.002835860242,-0.421731041033976,0.0676433901832648,-6.23462307095178,4.52867178041981e-10,4.26761032917506e-08,MED24,Teff,Stimulated
CREM,2846.39073329047,0.340018845294933,0.0930885120422551,3.65264024351996,0.000259557754782,0.00509207241978766,MED24,Teff,Stimulated
ETS1,2860.92332119418,-0.227557002649544,0.0442145976081756,-5.1466487304968,2.65181226075058e-07,1.43603304450977e-05,MED24,Teff,Stimulated
FOXN2,701.102931533117,0.181194827742823,0.0612065653271697,2.96038222001637,0.00307257580980974,0.035014005206571,MED24,Teff,Stimulated
FOXO1,778.318729449621,0.233817966280252,0.0747383990046939,3.12848508121731,0.00175709930739155,0.0226864248106607,MED24,Teff,Stimulated
FOXP1,647.975720114202,0.848935740164041,0.113145813306227,7.50302388888585,6.23621816054251e-14,1.38518032193067e-11,MED24,Teff,Stimulated
HIVEP2,384.325458732808,0.375885203307495,0.0905260814520392,4.15223101760612,3.29249638370906e-05,0.00096962168783162,MED24,Teff,Stimulated
IKZF1,2914.71895208679,-0.184081469949178,0.0428329663115959,-4.29765869143979,1.72611677331455e-05,0.00056347274257088,MED24,Teff,Stimulated
IKZF3,165.256757594203,1.19297104867713,0.130986388038428,9.10759557952802,8.42278775365754e-20,5.25622064341343e-17,MED24,Teff,Stimulated
IL2RA,11434.7058719491,0.761238982843828,0.102798467986195,7.40515882927413,1.30993592619135e-13,2.64103235580579e-11,MED24,Teff,Stimulated
IRF1,2344.53732354358,-0.60469740539417,0.0783814074982639,-7.71480667028803,1.21165757217143e-14,3.11348480064834e-12,MED24,Teff,Stimulated
MBD2,1759.53492969948,0.310489240109843,0.0440066044646432,7.05551459575354,1.71963130541878e-12,2.68282955446585e-10,MED24,Teff,Stimulated
MYC,1640.80998674334,-0.541425751711015,0.0855624087319413,-6.3278460685609,2.4860695528778e-10,2.4133289992936e-08,MED24,Teff,Stimulated
PRDM1,644.544699441959,0.397678261323562,0.104669789060225,3.79936049259395,0.00014506994634524,0.0031836786059079,MED24,Teff,Stimulated
PTEN,808.211413744144,0.198239152678296,0.0672929637160231,2.94591204980757,0.00322003944285487,0.0362219887541744,MED24,Teff,Stimulated
RBPJ,2001.59911089889,-0.210219924231663,0.0746382924528342,-2.81651572300513,0.0048547666629638,0.0482502163603055,MED24,Teff,Stimulated
RUNX1,1322.00235339917,-0.229224920363664,0.0733762133605489,-3.12396769832372,0.00178430043656984,0.0229698008067267,MED24,Teff,Stimulated
RUNX3,1590.40472054007,0.305054657343467,0.0542344454870143,5.62474004489468,1.85787538886195e-08,1.26152626792932e-06,MED24,Teff,Stimulated
SATB1,2500.63563942528,-0.557664955512357,0.0954410057233858,-5.8430330997205,5.12588276048822e-09,3.93483793995658e-07,MED24,Teff,Stimulated
SOCS3,244.715991759889,0.74220400233485,0.110424035818952,6.72139898555913,1.79987995409232e-11,2.18402099984998e-09,MED24,Teff,Stimulated
STAT3,2324.91991765254,0.283313700025821,0.0646557059466358,4.38188240121693,1.17658314559136e-05,0.00041209956597914,MED24,Teff,Stimulated
TFAP4,468.341380785149,-0.295755889502194,0.0753614712832043,-3.92449728576502,8.69110392107045e-05,0.00216264351022723,MED24,Teff,Stimulated
ZMYND8,423.931638608397,-0.297499128975805,0.0816400389685674,-3.64403462730274,0.0002683972867392,0.00521861490017409,MED24,Teff,Stimulated
ETS1,1061.71135870842,-0.382857731915331,0.0849013736788749,-4.50944095867549,6.4998680426213e-06,0.00152710788623586,MED24,Treg,Resting
GATA3,408.29887131816,0.508843672322889,0.113770150204793,4.47255867560112,7.72891830625891e-06,0.00159698950274555,MED24,Treg,Resting
IRF1,1030.54185745502,-0.592033939452278,0.132706137131245,-4.46124009221038,8.14867332115709e-06,0.00159698950274555,MED24,Treg,Resting
KLF6,375.869176056091,-0.287567128205981,0.0853973673170647,-3.367400392313,0.0007588043232035,0.0391339449125319,MED24,Treg,Resting
MYC,186.82846613418,-1.31432345599557,0.214594511183042,-6.12468347279625,9.08640568685305e-10,7.27773533560016e-07,MED24,Treg,Resting
TNFAIP3,315.915422123075,-0.428856017248437,0.117545482145504,-3.64842620422941,0.00026385166708769,0.0206634944465531,MED24,Treg,Resting
ZNF217,172.610272534307,0.363230454736766,0.0990517433447162,3.66707785720303,0.00024533811204263,0.0195761297326095,MED24,Treg,Resting
ETS1,3062.10045049807,-0.415518788858563,0.0897499733102649,-4.62973718579412,3.66130129764521e-06,0.00057712569311738,MED24,Treg,Stimulated
IL2RA,12841.4206426926,0.372956492817572,0.111250378695153,3.35240650137061,0.00080112295957964,0.0299647143593281,MED24,Treg,Stimulated
IRF1,2107.70941842373,-0.547820583237847,0.128428692751822,-4.26556224703204,1.99399408567579e-05,0.0021155510328218,MED24,Treg,Stimulated
MYC,1053.74173978867,-0.975129048267283,0.187349206440926,-5.20487418544128,1.94128084739836e-07,5.95002579727598e-05,MED24,Treg,Stimulated
SATB1,1766.78068358899,-0.811021686146875,0.146267796962349,-5.54477269084487,2.94336290179857e-08,1.36058606819369e-05,MED24,Treg,Stimulated
SOCS3,203.032391807782,0.847234188051143,0.209990961032473,4.0346221755713,5.46902277827774e-05,0.0042940157495439,MED24,Treg,Stimulated
MEF2D,98.9176976615799,-1.65746492380678,0.212077768334182,-7.81536384895856,5.48044876974758e-15,1.41247606142704e-10,MEF2D,Teff,Resting
MEF2D,240.462329271192,-2.04830988829568,0.159757922088208,-12.8213353148443,1.24537101314744e-37,1.50453272098342e-33,MEF2D,Teff,Stimulated
MEF2D,73.0988863104617,-1.25513306889395,0.207572259842947,-6.04672835302561,1.47816672420334e-09,2.74399607217024e-05,MEF2D,Treg,Resting
MEF2D,277.892322014706,-1.55259953454432,0.147752221054544,-10.5081299182038,7.92494043123061e-26,2.08933129528964e-21,MEF2D,Treg,Stimulated
FLI1,355.736268253079,-0.315237087275443,0.0774836204208055,-4.06843518105405,4.73299232791052e-05,0.00398598913089359,MYB,Teff,Resting
FOXP3,69.9408194400798,1.03296752293905,0.288057365225434,3.5859785155316,0.00033581660720903,0.0211762974821814,MYB,Teff,Resting
IL2RB,183.770062648225,0.565972940150537,0.111355882350091,5.08255988104141,3.72381859584715e-07,5.81324412749261e-05,MYB,Teff,Resting
KLF2,1740.55862983717,-1.70380160768963,0.224682201714611,-7.58316232744501,3.37232481246383e-14,1.99979968185601e-11,MYB,Teff,Resting
KLF3,96.4228249948482,-1.12058333498493,0.211509747828049,-5.29802217860868,1.17063750447841e-07,2.11060995701805e-05,MYB,Teff,Resting
MYB,81.3616186634853,-1.1777773027169,0.244525352413053,-4.81658564682238,1.4603549871932e-06,0.00020101079775333,MYB,Teff,Resting
RBPJ,312.060497884631,0.320382490917633,0.0959103512181121,3.34043705239952,0.00083646640427526,0.0413421098113037,MYB,Teff,Resting
STAT5B,253.948303258272,-0.452371994740476,0.100218631977221,-4.51385122522227,6.36608829264481e-06,0.00071074178569309,MYB,Teff,Resting
BATF,2790.38579210608,0.24524534795457,0.0481465520587178,5.0937260814747,3.51093926232347e-07,4.07842857962786e-05,MYB,Teff,Stimulated
CBFB,919.091678947756,-0.257423423989915,0.0626316289715225,-4.11011861286508,3.95455931686127e-05,0.00211393942951332,MYB,Teff,Stimulated
CREB1,978.789645285704,-0.185222940557619,0.0559488283913421,-3.31057764538073,0.00093103618057324,0.0250608051068083,MYB,Teff,Stimulated
FLI1,742.232135829098,-0.270272892385682,0.0719862461489141,-3.75450737945945,0.00017368272836405,0.00704114443411458,MYB,Teff,Stimulated
IL2RB,1975.27473499159,0.260386519992719,0.0562176044235348,4.63176121897701,3.62568170814762e-06,0.00029397221957135,MYB,Teff,Stimulated
IRF4,2306.91946479116,-0.292270494006823,0.0706034707286751,-4.13960519207336,3.47904045756997e-05,0.00191919122227867,MYB,Teff,Stimulated
JUNB,7106.92054255494,-0.249564598038889,0.0625775511904035,-3.98808507670017,6.66087781107778e-05,0.00328449244227064,MYB,Teff,Stimulated
KLF2,369.909581712964,-2.53513776569275,0.430498613879396,-5.88884071622811,3.88914057179761e-09,8.39012629426551e-07,MYB,Teff,Stimulated
KLF6,1813.98314207354,0.518587244519704,0.0809121244554679,6.40926496504393,1.46222877109991e-10,4.01481495083136e-08,MYB,Teff,Stimulated
MTF2,921.024157299712,-0.255638334306739,0.0719519963404804,-3.55290120231057,0.00038100753138322,0.0129296404119121,MYB,Teff,Stimulated
MYB,965.681402623667,-1.98756079334626,0.100710908375996,-19.7353079760325,1.07291113485572e-86,1.2961839420192e-82,MYB,Teff,Stimulated
RAD21,4420.1006838731,-0.283954911148047,0.0445129751992722,-6.37914922282457,1.78074460586287e-10,4.78070568520652e-08,MYB,Teff,Stimulated
RBPJ,2001.59911089889,0.463188065178931,0.0744951053375404,6.21769796928545,5.04501448480238e-10,1.2697670831437e-07,MYB,Teff,Stimulated
STAT5A,882.935864889709,0.290911049495018,0.0893276777246283,3.25667314885106,0.00112726154660182,0.0286101822363374,MYB,Teff,Stimulated
BATF,477.051575069272,1.02152347847908,0.213610976664374,4.78216753853477,1.73415048282095e-06,0.00015686551769013,MYB,Treg,Resting
ETS1,1061.71135870842,-0.356589136045826,0.0878807330612078,-4.0576486292788,4.9569270710617e-05,0.00266098963515686,MYB,Treg,Resting
FOXP3,947.572608147923,0.683676103607593,0.138608877906561,4.93241207874488,8.12203418317717e-07,7.97486570054182e-05,MYB,Treg,Resting
IL2RB,197.832598788609,0.992218688384856,0.130161868478485,7.62295978064316,2.47924146166331e-14,1.29461481416309e-11,MYB,Treg,Resting
IRF1,1030.54185745502,-0.509371060735405,0.134839748934695,-3.77760315307395,0.00015834492772735,0.00676232910680977,MYB,Treg,Resting
KLF13,326.455237680087,-0.391894457065737,0.111896819043595,-3.50228416156365,0.00046128735854943,0.0156238850303993,MYB,Treg,Resting
KLF2,1617.4503469224,-2.0936541642773,0.180336411171194,-11.6097140376703,3.67843714918172e-31,1.05644714924499e-27,MYB,Treg,Resting
KLF3,198.35816014624,-1.42518229388468,0.14999114754605,-9.50177605279751,2.06340545158118e-21,2.96305022847058e-18,MYB,Treg,Resting
LEF1,674.114655079449,-0.38577497735406,0.0823718805039284,-4.68333337777401,2.82246900079675e-06,0.00022996116227768,MYB,Treg,Resting
MBD2,174.56300414127,0.351943134733093,0.114102511403674,3.08444687503837,0.00203931027103635,0.0438719033589242,MYB,Treg,Resting
NFKB2,262.531987931211,1.11055049221814,0.270289336387822,4.10874697115198,3.97811635829064e-05,0.00225126111941098,MYB,Treg,Resting
STAT3,260.387031061017,0.343620614721308,0.0967734554161383,3.55077343517079,0.00038410091368032,0.0134120100193299,MYB,Treg,Resting
THRA,52.1484990364064,0.836254807924595,0.213316128863385,3.92026056529538,8.84532793002309e-05,0.00428755811224073,MYB,Treg,Resting
DNMT1,1909.62686327636,-0.18767230670336,0.0522614027610236,-3.59103079497372,0.00032937271173598,0.0242506722967807,MYB,Treg,Stimulated
FLI1,609.538960207076,-0.615800826400958,0.107049778407293,-5.75247175251514,8.79479670723242e-09,5.75091756685928e-06,MYB,Treg,Stimulated
FOXP1,910.694358125482,0.61411159430241,0.132406222429072,4.63808711581801,3.51648573836484e-06,0.00080681755239184,MYB,Treg,Stimulated
KLF2,778.859800641878,-3.07956084560412,0.545184364911835,-5.64865950640777,1.61703773101139e-08,1.00702949743652e-05,MYB,Treg,Stimulated
MED30,662.704910071975,-0.236476015983161,0.0701367901239089,-3.37164012731956,0.00074722015843763,0.0423036590131921,MYB,Treg,Stimulated
MYB,715.052940269817,-2.44325494956663,0.162559030302906,-15.0299552415757,4.67321414652171e-51,6.11162946082109e-47,MYB,Treg,Stimulated
RAD21,3489.2476681139,-0.347657993649813,0.0967678226058912,-3.59270245302231,0.00032726621054642,0.0242506722967807,MYB,Treg,Stimulated
RBPJ,856.434186363803,0.443220397183416,0.112751128756406,3.93096195197276,8.4606662000413e-05,0.0095386717727707,MYB,Treg,Stimulated
TGIF2,510.031003078937,0.242305825635995,0.0720862438251088,3.36133238158257,0.00077567420676828,0.0429736202783301,MYB,Treg,Stimulated
ARID5A,194.93030357414,0.655360955799878,0.150981474828569,4.34067130781445,1.42048075060917e-05,0.0004978198593878,MYC,Teff,Resting
BATF,283.430114504848,0.408362614801879,0.121803637444741,3.35263070437564,0.00080047435362774,0.0179871295932823,MYC,Teff,Resting
MYC,243.622027261671,-0.567069426740293,0.189171534099755,-2.9976467095798,0.00272072870071631,0.0487942893743489,MYC,Teff,Resting
REST,377.326279645691,0.274980407585462,0.0815017819169702,3.37391896370558,0.00074106180036248,0.0168503337939565,MYC,Teff,Resting
STAT3,432.310113771066,0.361087274287902,0.0787917089590515,4.58280800173481,4.58773243677582e-06,0.00017702159503518,MYC,Teff,Resting
TNFAIP3,334.941748893679,0.4346877893654,0.117609606537611,3.69602281788427,0.00021900329824564,0.0057300862965641,MYC,Teff,Resting
YBX1,1660.30422661696,-0.254394599882613,0.0709123127349421,-3.58745315264919,0.00033392370407248,0.00828304252959014,MYC,Teff,Resting
ARID5A,2089.42202339904,0.429911545088772,0.0653507084392299,6.5785292211262,4.75124507567732e-11,5.96983145474593e-09,MYC,Teff,Stimulated
ATF4,1738.16865612141,-0.170972950505543,0.0526074509470616,-3.24997595260016,0.00115414767525488,0.0154309683739942,MYC,Teff,Stimulated
BACH2,1418.5690028934,0.321008133823844,0.0925180577365004,3.46968085666155,0.00052107711899992,0.00812388432769274,MYC,Teff,Stimulated
GATA3,3454.11109377787,0.291414774828613,0.0676423988125543,4.30816736165966,1.64612809545183e-05,0.000461960364249,MYC,Teff,Stimulated
IL4R,917.601293148619,0.252146538597114,0.058648138842071,4.29931014991114,1.71330568897151e-05,0.0004794634114872,MYC,Teff,Stimulated
JAK3,984.484173869209,0.196393547267746,0.0595935662801112,3.29554949513553,0.00098229398211803,0.0135258089169104,MYC,Teff,Stimulated
KLF2,369.909581712964,-1.7904857030639,0.427471348399315,-4.18855137255035,2.807407637529e-05,0.00074440062945223,MYC,Teff,Stimulated
LEF1,916.434381347484,0.434544593731042,0.0769716759532591,5.64551295459538,1.64689468799317e-08,1.09040206976889e-06,MYC,Teff,Stimulated
NFIL3,1654.50837018163,0.328050243990503,0.0689617919920031,4.75698549174221,1.9650528621027e-06,7.41555955504082e-05,MYC,Teff,Stimulated
PURA,977.709021558862,0.207881614247778,0.0533233153211326,3.89851255488971,9.67853834978012e-05,0.00208201553567157,MYC,Teff,Stimulated
RBPJ,2001.59911089889,0.455458190612692,0.0754044900724962,6.0401998630957,1.53923448140597e-09,1.36154525287246e-07,MYC,Teff,Stimulated
SOCS3,244.715991759889,0.373198912371478,0.123570472241776,3.02013017835913,0.00252666062034832,0.0285365541156194,MYC,Teff,Stimulated
STAT3,2324.91991765254,0.300040791478159,0.0666200852787154,4.50375874217051,6.67619949267164e-06,0.00021775438876244,MYC,Teff,Stimulated
STAT5A,882.935864889709,0.347803845770882,0.0910181923615117,3.82125635268006,0.00013277354807149,0.00274920809180988,MYC,Teff,Stimulated
TNFAIP3,1244.0097685496,0.266194978331498,0.095496343946963,2.78748868626152,0.00531183090279696,0.0499429543301242,MYC,Teff,Stimulated
YBX1,12529.8618051086,-0.194415147927792,0.0291765483503136,-6.66340464929267,2.67555658696498e-11,3.52186061691331e-09,MYC,Teff,Stimulated
ARID5A,252.081592027169,0.734634126976496,0.168808803731488,4.35187093763797,1.34980715732294e-05,0.00041206200912561,MYC,Treg,Resting
GATA3,408.29887131816,0.563319478289008,0.117698293648811,4.78613122438158,1.70026911493895e-06,5.90418450162549e-05,MYC,Treg,Resting
JUNB,377.463392673702,0.518285973738892,0.140052604648673,3.70065215880156,0.00021504608652823,0.00485689453963775,MYC,Treg,Resting
KLF3,198.35816014624,-0.487761417241334,0.12972747281151,-3.7598930023869,0.00016998604465468,0.00396824564748499,MYC,Treg,Resting
MYC,186.82846613418,-1.38728785514255,0.227598070637259,-6.09534101610899,1.09204398070329e-09,7.98341625893092e-08,MYC,Treg,Resting
NFKB2,262.531987931211,0.943827715749995,0.270809857261638,3.48520443566474,0.00049176116955603,0.0104964507123409,MYC,Treg,Resting
STAT3,260.387031061017,0.394299020384107,0.0965363500655901,4.08446165735712,4.41791203370628e-05,0.00119154947860544,MYC,Treg,Resting
STAT5B,158.636214607686,-0.552166985144519,0.136841384763271,-4.03508767541151,5.45819122374845e-05,0.00143045803958238,MYC,Treg,Resting
