rank,gene,leaderboard_status,orthogonal_dataset_count,rank_input_strongest_de,strongest_condition,rest_de,k562_de,rpe1_de
976,L2HGDH,not_cleared_pre_registered_compute_bar,1,118,Stim48hr,110,7,
977,PAIP1,not_cleared_pre_registered_compute_bar,1,118,Rest,118,7,
978,FMR1,not_cleared_pre_registered_compute_bar,1,116,Stim48hr,4,6,
979,OST4,not_cleared_pre_registered_compute_bar,1,115,Stim48hr,10,1,
980,BSG,not_cleared_pre_registered_compute_bar,1,114,Stim48hr,1,1,
981,ITSN1,not_cleared_pre_registered_compute_bar,1,114,Stim8hr,154,8,
982,CD99L2,not_cleared_pre_registered_compute_bar,1,113,Stim48hr,0,0,
983,COMMD7,not_cleared_pre_registered_compute_bar,1,113,Stim48hr,2,11,
984,FBXO11,not_cleared_pre_registered_compute_bar,1,113,Stim8hr,47,4,
985,COMMD4,not_cleared_pre_registered_compute_bar,1,111,Stim48hr,36,7,
986,COX20,not_cleared_pre_registered_compute_bar,1,111,Rest,111,25,
987,ACSL1,not_cleared_pre_registered_compute_bar,1,110,Stim48hr,6,0,
988,IFNGR1,not_cleared_pre_registered_compute_bar,1,110,Stim8hr,1,0,
989,PAQR8,not_cleared_pre_registered_compute_bar,1,110,Stim48hr,0,1,
990,SUCLG1,not_cleared_pre_registered_compute_bar,1,110,Stim8hr,2,3,
991,TMEM205,not_cleared_pre_registered_compute_bar,1,110,Stim8hr,68,0,
992,TTC7A,not_cleared_pre_registered_compute_bar,1,110,Stim8hr,4,0,
993,VPS45,not_cleared_pre_registered_compute_bar,1,110,Stim48hr,26,9,
994,ZNF35,not_cleared_pre_registered_compute_bar,1,110,Rest,110,0,
995,CNOT6L,not_cleared_pre_registered_compute_bar,1,109,Stim48hr,6,1,
996,FPGS,not_cleared_pre_registered_compute_bar,1,109,Stim48hr,9,1,
997,MDM4,not_cleared_pre_registered_compute_bar,1,109,Rest,109,1,
998,TRUB1,not_cleared_pre_registered_compute_bar,1,109,Rest,109,0,
999,EGLN1,not_cleared_pre_registered_compute_bar,1,108,Stim8hr,1,2,
1000,KTN1,not_cleared_pre_registered_compute_bar,1,108,Stim8hr,5,1,
1001,TRIB2,not_cleared_pre_registered_compute_bar,1,108,Rest,108,9,
1002,FANCD2,not_cleared_pre_registered_compute_bar,1,107,Rest,107,1,
1003,MTRR,not_cleared_pre_registered_compute_bar,1,107,Stim48hr,32,9,
1004,PRCP,not_cleared_pre_registered_compute_bar,1,107,Rest,107,2,
1005,CCDC90B,not_cleared_pre_registered_compute_bar,1,106,Stim48hr,1,2,
1006,COA6,not_cleared_pre_registered_compute_bar,1,106,Stim48hr,5,1,
1007,MAPK14,not_cleared_pre_registered_compute_bar,1,106,Stim48hr,12,7,
1008,TGIF2,not_cleared_pre_registered_compute_bar,1,106,Stim48hr,4,13,
1009,BCAP29,not_cleared_pre_registered_compute_bar,1,105,Stim8hr,1,1,
1010,APOBEC3G,not_cleared_pre_registered_compute_bar,1,104,Rest,104,0,
1011,DNAJC4,not_cleared_pre_registered_compute_bar,1,104,Rest,104,1,
1012,GRK6,not_cleared_pre_registered_compute_bar,1,104,Stim48hr,3,12,
1013,JOSD2,not_cleared_pre_registered_compute_bar,1,104,Rest,104,0,
1014,CUL4A,not_cleared_pre_registered_compute_bar,1,103,Stim48hr,7,1,
1015,RP9,not_cleared_pre_registered_compute_bar,1,103,Stim48hr,1,2,
1016,TBC1D14,not_cleared_pre_registered_compute_bar,1,103,Rest,103,0,
1017,ALS2,not_cleared_pre_registered_compute_bar,1,102,Rest,102,0,
1018,PKN1,not_cleared_pre_registered_compute_bar,1,102,Rest,102,7,
1019,RNASEH2A,not_cleared_pre_registered_compute_bar,1,102,Stim48hr,28,2,
1020,RNF115,not_cleared_pre_registered_compute_bar,1,102,Rest,102,2,
1021,UBE2F,not_cleared_pre_registered_compute_bar,1,102,Stim8hr,8,1,
1022,ABHD14A,not_cleared_pre_registered_compute_bar,1,101,Rest,101,13,
1023,PTDSS2,not_cleared_pre_registered_compute_bar,1,101,Stim8hr,49,12,
1024,ZC3HC1,not_cleared_pre_registered_compute_bar,1,101,Stim48hr,59,11,
1025,CHMP4A,not_cleared_pre_registered_compute_bar,1,100,Stim8hr,41,10,
1026,PTGER3,not_cleared_pre_registered_compute_bar,1,100,Rest,100,16,
1027,CYTH3,not_cleared_pre_registered_compute_bar,1,99,Stim8hr,36,0,
1028,GPT2,not_cleared_pre_registered_compute_bar,1,99,Stim8hr,2,2,
1029,TOP2B,not_cleared_pre_registered_compute_bar,1,99,Rest,99,1,
1030,MIEN1,not_cleared_pre_registered_compute_bar,1,98,Rest,98,17,
1031,ADAM9,not_cleared_pre_registered_compute_bar,1,97,Rest,97,1,
1032,ATP23,not_cleared_pre_registered_compute_bar,1,97,Stim48hr,54,8,
1033,CMAS,not_cleared_pre_registered_compute_bar,1,96,Rest,96,3,
1034,EID2,not_cleared_pre_registered_compute_bar,1,96,Rest,96,0,
1035,TM9SF3,not_cleared_pre_registered_compute_bar,1,96,Rest,96,1,
1036,FEM1A,not_cleared_pre_registered_compute_bar,1,95,Stim8hr,46,0,
1037,STK35,not_cleared_pre_registered_compute_bar,1,95,Rest,95,0,
1038,DEK,not_cleared_pre_registered_compute_bar,1,94,Rest,94,2,
1039,MAP4K1,not_cleared_pre_registered_compute_bar,1,94,Stim8hr,14,0,
1040,STOM,not_cleared_pre_registered_compute_bar,1,94,Stim8hr,59,3,
1041,ZFP36L2,not_cleared_pre_registered_compute_bar,1,93,Stim8hr,19,16,
1042,BMI1,not_cleared_pre_registered_compute_bar,1,92,Stim8hr,34,0,
1043,CMTM7,not_cleared_pre_registered_compute_bar,1,92,Stim48hr,82,1,
1044,MAGEH1,not_cleared_pre_registered_compute_bar,1,92,Rest,92,0,
1045,YIPF1,not_cleared_pre_registered_compute_bar,1,92,Stim8hr,10,4,
1046,NADK2,not_cleared_pre_registered_compute_bar,1,91,Stim48hr,12,19,
1047,ILKAP,not_cleared_pre_registered_compute_bar,1,90,Stim48hr,11,23,
1048,MAP3K1,not_cleared_pre_registered_compute_bar,1,90,Stim8hr,1,0,
1049,NUP42,not_cleared_pre_registered_compute_bar,1,90,Stim48hr,18,15,
1050,SERGEF,not_cleared_pre_registered_compute_bar,1,90,Stim48hr,2,3,
1051,THAP5,not_cleared_pre_registered_compute_bar,1,90,Rest,90,2,
1052,BAZ1A,not_cleared_pre_registered_compute_bar,1,89,Rest,89,18,
1053,COPS9,not_cleared_pre_registered_compute_bar,1,89,Stim48hr,10,4,
1054,RFWD3,not_cleared_pre_registered_compute_bar,1,89,Rest,89,0,
1055,SLC35D2,not_cleared_pre_registered_compute_bar,1,89,Rest,89,0,
1056,BZW2,not_cleared_pre_registered_compute_bar,1,88,Stim48hr,4,1,
1057,AKAP17A,not_cleared_pre_registered_compute_bar,1,86,Stim48hr,29,1,
1058,ISCA1,not_cleared_pre_registered_compute_bar,1,86,Rest,86,8,
1059,MFSD6,not_cleared_pre_registered_compute_bar,1,86,Stim48hr,29,12,
1060,TMEM33,not_cleared_pre_registered_compute_bar,1,86,Stim48hr,25,2,
1061,DEGS1,not_cleared_pre_registered_compute_bar,1,85,Stim8hr,28,5,
1062,FANCI,not_cleared_pre_registered_compute_bar,1,84,Rest,84,0,
1063,KBTBD2,not_cleared_pre_registered_compute_bar,1,84,Rest,84,0,
1064,MAN2A1,not_cleared_pre_registered_compute_bar,1,84,Rest,84,1,
1065,VPS13A,not_cleared_pre_registered_compute_bar,1,84,Stim48hr,1,0,
1066,ETFDH,not_cleared_pre_registered_compute_bar,1,83,Rest,83,1,
1067,RALGAPB,not_cleared_pre_registered_compute_bar,1,83,Rest,83,0,
1068,BLOC1S4,not_cleared_pre_registered_compute_bar,1,82,Stim8hr,2,1,
1069,SSR2,not_cleared_pre_registered_compute_bar,1,82,Rest,82,1,
1070,FANCF,not_cleared_pre_registered_compute_bar,1,81,Rest,81,0,
1071,STIM1,not_cleared_pre_registered_compute_bar,1,81,Stim8hr,5,4,
1072,ATP2A3,not_cleared_pre_registered_compute_bar,1,80,Stim8hr,8,1,
1073,FAM98C,not_cleared_pre_registered_compute_bar,1,79,Rest,79,1,
1074,QRICH1,not_cleared_pre_registered_compute_bar,1,79,Stim8hr,38,0,
1075,RAB1A,not_cleared_pre_registered_compute_bar,1,79,Stim48hr,3,5,
1076,SEC24C,not_cleared_pre_registered_compute_bar,1,79,Stim8hr,4,1,
1077,SEMA4C,not_cleared_pre_registered_compute_bar,1,79,Rest,79,0,
1078,ITM2A,not_cleared_pre_registered_compute_bar,1,78,Stim8hr,17,1,
1079,METRN,not_cleared_pre_registered_compute_bar,1,78,Rest,78,1,
1080,SKA2,not_cleared_pre_registered_compute_bar,1,78,Stim48hr,8,1,
1081,TOR1A,not_cleared_pre_registered_compute_bar,1,78,Rest,78,1,
1082,ZNF254,not_cleared_pre_registered_compute_bar,1,78,Rest,78,1,
1083,PTDSS1,not_cleared_pre_registered_compute_bar,1,77,Stim48hr,10,6,
1084,TPST2,not_cleared_pre_registered_compute_bar,1,77,Stim48hr,2,2,
1085,DDX31,not_cleared_pre_registered_compute_bar,1,76,Stim48hr,7,1,
1086,SLC25A32,not_cleared_pre_registered_compute_bar,1,76,Stim48hr,3,1,
1087,USP4,not_cleared_pre_registered_compute_bar,1,76,Stim48hr,13,1,
1088,CHIC2,not_cleared_pre_registered_compute_bar,1,75,Stim8hr,32,4,
1089,EIF1B,not_cleared_pre_registered_compute_bar,1,75,Stim48hr,5,1,
1090,UBL3,not_cleared_pre_registered_compute_bar,1,75,Rest,75,0,
1091,XIAP,not_cleared_pre_registered_compute_bar,1,75,Stim48hr,20,2,
1092,ATF7IP,not_cleared_pre_registered_compute_bar,1,74,Stim48hr,8,17,
1093,C18orf32,not_cleared_pre_registered_compute_bar,1,74,Stim8hr,34,6,
1094,CIT,not_cleared_pre_registered_compute_bar,1,74,Rest,74,0,
1095,DPY19L3,not_cleared_pre_registered_compute_bar,1,74,Stim48hr,14,0,
1096,GPATCH3,not_cleared_pre_registered_compute_bar,1,74,Rest,74,1,
1097,HPRT1,not_cleared_pre_registered_compute_bar,1,74,Rest,74,1,
1098,RAP2A,not_cleared_pre_registered_compute_bar,1,73,Stim8hr,2,1,
1099,AP3D1,not_cleared_pre_registered_compute_bar,1,72,Rest,72,1,
1100,CEP44,not_cleared_pre_registered_compute_bar,1,72,Rest,72,1,
1101,MYO18A,not_cleared_pre_registered_compute_bar,1,72,Stim8hr,94,0,
1102,PRKD2,not_cleared_pre_registered_compute_bar,1,72,Stim48hr,2,3,
1103,RNF181,not_cleared_pre_registered_compute_bar,1,72,Rest,72,1,
1104,ZNF507,not_cleared_pre_registered_compute_bar,1,72,Stim48hr,16,15,
1105,PPP1R14B,not_cleared_pre_registered_compute_bar,1,71,Stim48hr,0,1,
1106,IFNGR2,not_cleared_pre_registered_compute_bar,1,70,Stim8hr,4,1,
1107,INIP,not_cleared_pre_registered_compute_bar,1,70,Rest,70,9,
1108,PHF20L1,not_cleared_pre_registered_compute_bar,1,70,Stim8hr,5,1,
1109,ERGIC1,not_cleared_pre_registered_compute_bar,1,69,Stim8hr,11,3,
1110,RNF145,not_cleared_pre_registered_compute_bar,1,69,Stim8hr,3,2,
1111,SETD7,not_cleared_pre_registered_compute_bar,1,69,Stim48hr,0,18,
1112,SIAH2,not_cleared_pre_registered_compute_bar,1,69,Stim48hr,22,11,
1113,HIBADH,not_cleared_pre_registered_compute_bar,1,68,Rest,68,1,
1114,TASP1,not_cleared_pre_registered_compute_bar,1,68,Stim48hr,23,4,
1115,TBC1D31,not_cleared_pre_registered_compute_bar,1,68,Stim8hr,18,0,
1116,ZNF655,not_cleared_pre_registered_compute_bar,1,68,Stim48hr,19,1,
1117,GYPC,not_cleared_pre_registered_compute_bar,1,67,Stim48hr,61,8,
1118,LARP4,not_cleared_pre_registered_compute_bar,1,67,Stim48hr,1,1,
1119,NEK1,not_cleared_pre_registered_compute_bar,1,67,Rest,67,1,
1120,ZC3H14,not_cleared_pre_registered_compute_bar,1,67,Stim48hr,1,3,
1121,C1orf216,not_cleared_pre_registered_compute_bar,1,66,Rest,66,0,
1122,MARK2,not_cleared_pre_registered_compute_bar,1,66,Stim8hr,3,16,
1123,PHACTR4,not_cleared_pre_registered_compute_bar,1,66,Rest,66,2,
1124,SSR3,not_cleared_pre_registered_compute_bar,1,66,Rest,66,4,
1125,CAAP1,not_cleared_pre_registered_compute_bar,1,65,Stim48hr,7,0,
1126,CDYL,not_cleared_pre_registered_compute_bar,1,65,Stim48hr,28,3,
1127,PUS3,not_cleared_pre_registered_compute_bar,1,65,Stim8hr,36,3,
1128,EDF1,not_cleared_pre_registered_compute_bar,1,64,Stim48hr,9,13,
1129,ICMT,not_cleared_pre_registered_compute_bar,1,64,Stim48hr,0,2,
1130,SLC35A2,not_cleared_pre_registered_compute_bar,1,64,Rest,64,0,
1131,SNX1,not_cleared_pre_registered_compute_bar,1,64,Rest,64,3,
1132,WASHC4,not_cleared_pre_registered_compute_bar,1,64,Rest,64,9,
1133,AHSA1,not_cleared_pre_registered_compute_bar,1,63,Rest,63,1,
1134,C2CD2L,not_cleared_pre_registered_compute_bar,1,63,Stim8hr,23,10,
1135,EFHD2,not_cleared_pre_registered_compute_bar,1,63,Stim48hr,50,0,
1136,LYRM2,not_cleared_pre_registered_compute_bar,1,63,Rest,63,4,
1137,NDUFAF6,not_cleared_pre_registered_compute_bar,1,63,Stim48hr,5,2,
1138,COX16,not_cleared_pre_registered_compute_bar,1,62,Stim48hr,2,1,
1139,IFT172,not_cleared_pre_registered_compute_bar,1,62,Stim48hr,12,0,
1140,RNF7,not_cleared_pre_registered_compute_bar,1,62,Stim48hr,34,1,
1141,SLC9A6,not_cleared_pre_registered_compute_bar,1,62,Stim48hr,20,1,
1142,CAMK1,not_cleared_pre_registered_compute_bar,1,61,Stim48hr,46,8,
1143,PRDM15,not_cleared_pre_registered_compute_bar,1,61,Stim8hr,28,0,
1144,PRPS2,not_cleared_pre_registered_compute_bar,1,61,Rest,61,0,
1145,SMARCD2,not_cleared_pre_registered_compute_bar,1,61,Rest,61,1,
1146,DEF6,not_cleared_pre_registered_compute_bar,1,60,Stim8hr,1,1,
1147,HELZ,not_cleared_pre_registered_compute_bar,1,60,Rest,60,2,
1148,IFI30,not_cleared_pre_registered_compute_bar,1,60,Stim8hr,59,0,
1149,TOMM70,not_cleared_pre_registered_compute_bar,1,60,Stim48hr,3,13,
1150,TOPORS,not_cleared_pre_registered_compute_bar,1,60,Rest,60,3,
1151,HPF1,not_cleared_pre_registered_compute_bar,1,59,Stim8hr,13,1,
1152,JTB,not_cleared_pre_registered_compute_bar,1,59,Stim48hr,0,1,
1153,MIDN,not_cleared_pre_registered_compute_bar,1,59,Stim8hr,22,8,
1154,PDS5B,not_cleared_pre_registered_compute_bar,1,59,Stim8hr,24,9,
1155,CEP104,not_cleared_pre_registered_compute_bar,1,58,Rest,58,0,
1156,LMNA,not_cleared_pre_registered_compute_bar,1,58,Rest,58,3,
1157,LRRC8B,not_cleared_pre_registered_compute_bar,1,58,Stim48hr,32,5,
1158,UBAC1,not_cleared_pre_registered_compute_bar,1,58,Stim8hr,22,1,
1159,WRN,not_cleared_pre_registered_compute_bar,1,58,Rest,58,1,
1160,ZBED5,not_cleared_pre_registered_compute_bar,1,58,Rest,58,0,
1161,IFNAR1,not_cleared_pre_registered_compute_bar,1,57,Stim8hr,46,1,
1162,NIPSNAP3A,not_cleared_pre_registered_compute_bar,1,57,Stim8hr,1,4,
1163,TXNIP,not_cleared_pre_registered_compute_bar,1,57,Stim48hr,22,1,
1164,ZNF200,not_cleared_pre_registered_compute_bar,1,57,Stim48hr,10,1,
1165,C6orf120,not_cleared_pre_registered_compute_bar,1,56,Stim48hr,17,16,
1166,EHBP1,not_cleared_pre_registered_compute_bar,1,56,Stim8hr,4,2,
1167,PRDX3,not_cleared_pre_registered_compute_bar,1,56,Rest,56,3,
1168,SEPTIN7,not_cleared_pre_registered_compute_bar,1,56,Stim8hr,2,2,
1169,TNKS1BP1,not_cleared_pre_registered_compute_bar,1,56,Stim48hr,29,1,
1170,CAPZA1,not_cleared_pre_registered_compute_bar,1,55,Stim8hr,3,4,
1171,NPRL3,not_cleared_pre_registered_compute_bar,1,55,Rest,55,3,
1172,NUFIP2,not_cleared_pre_registered_compute_bar,1,55,Rest,55,13,
1173,TMEM44,not_cleared_pre_registered_compute_bar,1,55,Stim48hr,0,0,
1174,WDFY1,not_cleared_pre_registered_compute_bar,1,55,Stim48hr,6,1,
1175,ZFP82,not_cleared_pre_registered_compute_bar,1,55,Stim8hr,13,0,
1176,FAM118A,not_cleared_pre_registered_compute_bar,1,54,Stim8hr,18,24,
1177,PCBP4,not_cleared_pre_registered_compute_bar,1,54,Rest,54,10,
1178,PCGF6,not_cleared_pre_registered_compute_bar,1,54,Stim8hr,18,3,
1179,SRD5A3,not_cleared_pre_registered_compute_bar,1,54,Rest,54,10,
1180,ZNF627,not_cleared_pre_registered_compute_bar,1,54,Rest,54,0,
1181,BLOC1S2,not_cleared_pre_registered_compute_bar,1,53,Stim48hr,27,2,
1182,MLLT3,not_cleared_pre_registered_compute_bar,1,53,Stim8hr,43,6,
1183,MOGS,not_cleared_pre_registered_compute_bar,1,53,Stim8hr,23,2,
1184,SIMC1,not_cleared_pre_registered_compute_bar,1,53,Rest,53,8,
1185,TRIM39,not_cleared_pre_registered_compute_bar,1,53,Rest,53,1,
1186,UBE2J1,not_cleared_pre_registered_compute_bar,1,53,Stim48hr,2,4,
1187,ZNF589,not_cleared_pre_registered_compute_bar,1,53,Rest,53,0,
1188,CUL5,not_cleared_pre_registered_compute_bar,1,52,Stim48hr,1,3,
1189,LMAN1,not_cleared_pre_registered_compute_bar,1,52,Stim48hr,1,1,
1190,PRR12,not_cleared_pre_registered_compute_bar,1,52,Rest,52,3,
1191,SPSB2,not_cleared_pre_registered_compute_bar,1,52,Rest,52,1,
1192,UGGT1,not_cleared_pre_registered_compute_bar,1,52,Rest,52,16,
1193,FANCE,not_cleared_pre_registered_compute_bar,1,51,Rest,51,0,
1194,RWDD4,not_cleared_pre_registered_compute_bar,1,51,Stim8hr,8,3,
1195,SLC39A13,not_cleared_pre_registered_compute_bar,1,51,Stim8hr,2,0,
1196,TGFBRAP1,not_cleared_pre_registered_compute_bar,1,51,Stim48hr,2,3,
1197,ARHGAP45,not_cleared_pre_registered_compute_bar,1,50,Stim8hr,34,0,
1198,EXTL2,not_cleared_pre_registered_compute_bar,1,50,Stim8hr,19,1,
1199,OGA,not_cleared_pre_registered_compute_bar,1,50,Stim8hr,39,19,
1200,RESF1,not_cleared_pre_registered_compute_bar,1,50,Rest,50,8,
1201,TSPYL1,not_cleared_pre_registered_compute_bar,1,50,Stim48hr,2,0,
1202,WASL,not_cleared_pre_registered_compute_bar,1,50,Stim8hr,38,0,
1203,ATP5MC1,not_cleared_pre_registered_compute_bar,1,49,Stim8hr,11,6,
1204,IREB2,not_cleared_pre_registered_compute_bar,1,49,Stim48hr,2,8,
1205,KIF22,not_cleared_pre_registered_compute_bar,1,49,Stim48hr,3,2,
1206,MAN2A2,not_cleared_pre_registered_compute_bar,1,49,Stim8hr,21,1,
1207,NDEL1,not_cleared_pre_registered_compute_bar,1,49,Stim48hr,3,0,
1208,NDUFA5,not_cleared_pre_registered_compute_bar,1,49,Rest,49,3,
1209,PLEC,not_cleared_pre_registered_compute_bar,1,49,Stim48hr,4,0,
1210,TMEM39A,not_cleared_pre_registered_compute_bar,1,49,Stim8hr,7,2,
1211,DHX40,not_cleared_pre_registered_compute_bar,1,48,Stim48hr,13,3,
1212,GPD1L,not_cleared_pre_registered_compute_bar,1,48,Stim48hr,6,0,
1213,LMBR1L,not_cleared_pre_registered_compute_bar,1,48,Rest,48,15,
1214,TEDC1,not_cleared_pre_registered_compute_bar,1,48,Rest,48,0,
1215,FAM110A,not_cleared_pre_registered_compute_bar,1,47,Rest,47,0,
1216,L3MBTL3,not_cleared_pre_registered_compute_bar,1,47,Stim48hr,35,0,
1217,SMAP2,not_cleared_pre_registered_compute_bar,1,47,Stim8hr,12,1,
1218,TNFRSF1A,not_cleared_pre_registered_compute_bar,1,47,Rest,47,1,
1219,ANKRD40,not_cleared_pre_registered_compute_bar,1,46,Rest,46,0,
1220,FBXO46,not_cleared_pre_registered_compute_bar,1,46,Stim48hr,16,6,
1221,LRRC8D,not_cleared_pre_registered_compute_bar,1,46,Stim48hr,7,13,
1222,STT3A,not_cleared_pre_registered_compute_bar,1,46,Stim8hr,25,0,
1223,ZNF43,not_cleared_pre_registered_compute_bar,1,46,Rest,46,0,
1224,CKAP2,not_cleared_pre_registered_compute_bar,1,45,Stim8hr,40,17,
1225,FBXL19,not_cleared_pre_registered_compute_bar,1,45,Stim48hr,22,3,
1226,NDUFV1,not_cleared_pre_registered_compute_bar,1,45,Stim48hr,3,17,
1227,RAB22A,not_cleared_pre_registered_compute_bar,1,45,Stim48hr,1,0,
1228,ZNF12,not_cleared_pre_registered_compute_bar,1,45,Rest,45,1,
1229,GORASP2,not_cleared_pre_registered_compute_bar,1,44,Stim8hr,18,1,
1230,ILVBL,not_cleared_pre_registered_compute_bar,1,44,Rest,44,1,
1231,RTKN2,not_cleared_pre_registered_compute_bar,1,44,Stim48hr,1,1,
1232,SRPK1,not_cleared_pre_registered_compute_bar,1,44,Rest,44,5,
1233,YES1,not_cleared_pre_registered_compute_bar,1,44,Stim8hr,21,2,
1234,ZBTB21,not_cleared_pre_registered_compute_bar,1,44,Stim48hr,15,1,
1235,CEP55,not_cleared_pre_registered_compute_bar,1,43,Stim48hr,2,0,
1236,FKBP8,not_cleared_pre_registered_compute_bar,1,43,Stim48hr,23,11,
1237,ITPA,not_cleared_pre_registered_compute_bar,1,43,Stim48hr,40,4,
1238,ORAI2,not_cleared_pre_registered_compute_bar,1,43,Stim8hr,1,0,
1239,PANK4,not_cleared_pre_registered_compute_bar,1,43,Stim48hr,5,2,
1240,RELT,not_cleared_pre_registered_compute_bar,1,43,Stim48hr,26,0,
1241,TRIT1,not_cleared_pre_registered_compute_bar,1,43,Stim8hr,4,2,
1242,TXNRD1,not_cleared_pre_registered_compute_bar,1,43,Stim48hr,0,4,
1243,ZNF549,not_cleared_pre_registered_compute_bar,1,42,Rest,42,15,
1244,ZNRF2,not_cleared_pre_registered_compute_bar,1,42,Rest,42,1,
1245,HECTD3,not_cleared_pre_registered_compute_bar,1,41,Stim48hr,5,3,
1246,KDELR2,not_cleared_pre_registered_compute_bar,1,41,Stim8hr,38,7,
1247,MCPH1,not_cleared_pre_registered_compute_bar,1,41,Rest,41,1,
1248,PLA2G12A,not_cleared_pre_registered_compute_bar,1,41,Stim48hr,15,4,
1249,PPP2R2A,not_cleared_pre_registered_compute_bar,1,41,Stim48hr,1,4,
1250,RAB14,not_cleared_pre_registered_compute_bar,1,41,Stim48hr,1,4,
1251,SSR1,not_cleared_pre_registered_compute_bar,1,41,Stim48hr,27,1,
1252,TMEM184B,not_cleared_pre_registered_compute_bar,1,41,Rest,41,1,
1253,APMAP,not_cleared_pre_registered_compute_bar,1,40,Stim8hr,3,1,
1254,ATP6V0A2,not_cleared_pre_registered_compute_bar,1,40,Stim8hr,7,0,
1255,BRWD1,not_cleared_pre_registered_compute_bar,1,40,Stim8hr,11,6,
1256,CANX,not_cleared_pre_registered_compute_bar,1,40,Stim48hr,16,3,
1257,CDC34,not_cleared_pre_registered_compute_bar,1,40,Rest,40,9,
1258,EIF2AK4,not_cleared_pre_registered_compute_bar,1,40,Stim48hr,25,4,
1259,FANCA,not_cleared_pre_registered_compute_bar,1,40,Stim48hr,37,0,
1260,MKRN2,not_cleared_pre_registered_compute_bar,1,40,Stim48hr,8,0,
1261,PFKM,not_cleared_pre_registered_compute_bar,1,40,Rest,40,0,
1262,TSC22D2,not_cleared_pre_registered_compute_bar,1,40,Rest,40,3,
1263,CUEDC2,not_cleared_pre_registered_compute_bar,1,39,Rest,39,1,
1264,PPP2R5C,not_cleared_pre_registered_compute_bar,1,39,Stim8hr,5,0,
1265,PRRC2C,not_cleared_pre_registered_compute_bar,1,39,Stim8hr,5,11,
1266,SLC35E3,not_cleared_pre_registered_compute_bar,1,39,Rest,39,0,
1267,STAG1,not_cleared_pre_registered_compute_bar,1,39,Stim8hr,22,8,
1268,STK25,not_cleared_pre_registered_compute_bar,1,39,Rest,39,1,
1269,ALG5,not_cleared_pre_registered_compute_bar,1,38,Rest,38,2,
1270,COX14,not_cleared_pre_registered_compute_bar,1,38,Stim48hr,3,1,
1271,FADS1,not_cleared_pre_registered_compute_bar,1,38,Rest,38,2,
1272,FRA10AC1,not_cleared_pre_registered_compute_bar,1,38,Stim48hr,33,25,
1273,MIB2,not_cleared_pre_registered_compute_bar,1,38,Stim8hr,8,0,
1274,PRKCSH,not_cleared_pre_registered_compute_bar,1,38,Stim8hr,14,5,
1275,SUMO3,not_cleared_pre_registered_compute_bar,1,38,Stim48hr,11,1,
1276,VIM,not_cleared_pre_registered_compute_bar,1,38,Stim8hr,27,1,
1277,ATP13A3,not_cleared_pre_registered_compute_bar,1,37,Stim48hr,8,1,
1278,EME2,not_cleared_pre_registered_compute_bar,1,37,Rest,37,12,
1279,NKTR,not_cleared_pre_registered_compute_bar,1,37,Stim8hr,36,24,
1280,SCAPER,not_cleared_pre_registered_compute_bar,1,37,Stim48hr,6,3,
1281,XPO6,not_cleared_pre_registered_compute_bar,1,37,Rest,37,2,
1282,ATG3,not_cleared_pre_registered_compute_bar,1,36,Stim48hr,20,12,
1283,B4GALT1,not_cleared_pre_registered_compute_bar,1,36,Stim8hr,15,12,
1284,BAX,not_cleared_pre_registered_compute_bar,1,36,Stim8hr,4,2,
1285,BCORL1,not_cleared_pre_registered_compute_bar,1,36,Stim48hr,3,2,
1286,DPH7,not_cleared_pre_registered_compute_bar,1,36,Stim8hr,15,5,
1287,HAUS2,not_cleared_pre_registered_compute_bar,1,36,Stim48hr,0,25,
1288,KDELR3,not_cleared_pre_registered_compute_bar,1,36,Stim48hr,14,4,
1289,MAPK12,not_cleared_pre_registered_compute_bar,1,36,Stim48hr,1,0,
